id,value
doctl.compute.plugin.run,
doctl.compute.region,
doctl.compute.region.list,
doctl.compute.size,
doctl.compute.size.list,
doctl.compute.snapshot,
doctl.compute.snapshot.delete,
doctl.compute.snapshot.get,
doctl.compute.snapshot.list,
doctl.compute.ssh,
doctl.compute.ssh-key,
doctl.compute.ssh-key.create,
doctl.compute.ssh-key.delete,
doctl.compute.ssh-key.get,
doctl.compute.ssh-key.import,
doctl.compute.ssh-key.list,
doctl.compute.ssh-key.update,
doctl.compute.tag,
doctl.compute.tag.create,
doctl.compute.tag.delete,
doctl.compute.tag.get,
doctl.compute.tag.list,
doctl.compute.volume,
doctl.compute.volume.create,
doctl.compute.volume.delete,
doctl.compute.volume.get,
doctl.compute.volume.list,
doctl.compute.volume.snapshot,
doctl.compute.volume-action,
doctl.compute.volume-action.attach,
doctl.compute.volume-action.detach,
doctl.compute.volume-action.detach-by-droplet-id,
doctl.compute.volume-action.resize,
doctl.databases,
doctl.databases.backups,
doctl.databases.connection,
doctl.databases.create,
doctl.databases.db,
doctl.databases.db.create,
doctl.databases.db.delete,
doctl.databases.db.get,
doctl.databases.db.list,
doctl.databases.delete,
doctl.databases.get,
doctl.databases.list,
doctl.databases.maintenance-window,
doctl.databases.maintenance-window.get,
doctl.databases.maintenance-window.update,
doctl.databases.migrate,
doctl.databases.pool,
doctl.databases.pool.create,
doctl.databases.pool.delete,
doctl.databases.pool.get,
doctl.databases.pool.list,
doctl.databases.replica,
doctl.databases.replica.connection,
doctl.databases.replica.create,
doctl.databases.replica.delete,
doctl.databases.replica.get,
doctl.databases.replica.list,
doctl.databases.resize,
doctl.databases.user,
doctl.databases.user.create,
doctl.databases.user.delete,
doctl.databases.user.get,
doctl.databases.user.list,
doctl.help,
doctl.kubernetes,
doctl.kubernetes.cluster,
doctl.kubernetes.cluster.create,
doctl.kubernetes.cluster.delete,
doctl.kubernetes.cluster.get,
doctl.kubernetes.cluster.get-upgrades,
doctl.kubernetes.cluster.kubeconfig,
doctl.kubernetes.cluster.kubeconfig.remove,
doctl.kubernetes.cluster.kubeconfig.save,
doctl.kubernetes.cluster.kubeconfig.show,
doctl.kubernetes.cluster.list,
doctl.kubernetes.cluster.node-pool,
doctl.kubernetes.cluster.node-pool.create,
doctl.kubernetes.cluster.node-pool.delete,
doctl.kubernetes.cluster.node-pool.delete-node,
doctl.kubernetes.cluster.node-pool.get,
doctl.kubernetes.cluster.node-pool.list,
doctl.kubernetes.cluster.node-pool.replace-node,
doctl.kubernetes.cluster.node-pool.update,
doctl.kubernetes.cluster.update,
doctl.kubernetes.cluster.upgrade,
doctl.kubernetes.options,
doctl.kubernetes.options.regions,
doctl.kubernetes.options.sizes,
doctl.kubernetes.options.versions,
doctl.projects,
doctl.projects.create,
doctl.projects.delete,
doctl.projects.get,
doctl.projects.list,
doctl.projects.resources,
doctl.projects.resources.assign,
doctl.projects.resources.get,
doctl.projects.resources.list,
doctl.projects.update,
doctl.version,
